# Low Threshold: 1.962640
# High Threshold: 2.796045
# Counts - Low: 127, Moderate: 444, High: 1146
ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000422756,"mean: 0.214111, var: 0.001373","mean: 0.465527, var: 0.005220","mean: 0.458057, var: 0.000678","mean: 0.147485, var: 0.006783","mean: 0.088800, var: 0.001093","mean: 0.223486, var: 0.006119","mean: 0.012919, var: 0.000324","mean: 0.202588, var: 0.001153","mean: 0.195874, var: 0.002794","mean: 0.274438, var: 0.006712","mean: 0.056123, var: 0.001737",3.091217091268427,High
ENSP00000381204,"mean: 0.741016, var: 0.006366","mean: 0.141235, var: 0.000544","mean: 0.082373, var: 0.000181","mean: 0.653174, var: 0.011930","mean: 0.668652, var: 0.005353","mean: 0.119336, var: 0.001155","mean: 0.011716, var: 0.000044","mean: 0.266577, var: 0.002844","mean: 0.392822, var: 0.008245","mean: 0.362207, var: 0.005616","mean: 0.033206, var: 0.000332",2.757697264904764,Moderate
ENSP00000301838,"mean: 0.231250, var: 0.000718","mean: 0.670508, var: 0.004549","mean: 0.421777, var: 0.005153","mean: 0.165332, var: 0.009457","mean: 0.248779, var: 0.001769","mean: 0.162378, var: 0.001110","mean: 0.007469, var: 0.000050","mean: 0.059882, var: 0.000135","mean: 0.309741, var: 0.001519","mean: 0.185938, var: 0.000988","mean: 0.020769, var: 0.000591",2.8710379207249344,High
ENSP00000448051,"mean: 0.378467, var: 0.008374","mean: 0.495361, var: 0.004775","mean: 0.579590, var: 0.000365","mean: 0.275244, var: 0.006878","mean: 0.290991, var: 0.002085","mean: 0.471143, var: 0.011507","mean: 0.023703, var: 0.000285","mean: 0.491406, var: 0.009301","mean: 0.311011, var: 0.009544","mean: 0.255566, var: 0.005623","mean: 0.184863, var: 0.009120",3.5625326377534647,High
ENSP00000442083,"mean: 0.291479, var: 0.001953","mean: 0.408545, var: 0.001872","mean: 0.295898, var: 0.001201","mean: 0.203748, var: 0.011865","mean: 0.170093, var: 0.002498","mean: 0.778125, var: 0.000938","mean: 0.128345, var: 0.004290","mean: 0.204224, var: 0.001951","mean: 0.164331, var: 0.000403","mean: 0.321851, var: 0.003782","mean: 0.267676, var: 0.007559",3.5083538240260417,High
ENSP00000434508,"mean: 0.194580, var: 0.001280","mean: 0.509277, var: 0.006453","mean: 0.537891, var: 0.000606","mean: 0.135333, var: 0.003779","mean: 0.117651, var: 0.002374","mean: 0.292236, var: 0.010497","mean: 0.029852, var: 0.000776","mean: 0.099780, var: 0.001817","mean: 0.099225, var: 0.001682","mean: 0.298755, var: 0.007690","mean: 0.094153, var: 0.002357",3.0250963887787625,High
ENSP00000429765,"mean: 0.531641, var: 0.002902","mean: 0.501953, var: 0.003089","mean: 0.283154, var: 0.004412","mean: 0.342700, var: 0.011095","mean: 0.546631, var: 0.011866","mean: 0.547461, var: 0.009848","mean: 0.097708, var: 0.003311","mean: 0.239941, var: 0.004905","mean: 0.361719, var: 0.013653","mean: 0.566846, var: 0.002814","mean: 0.350317, var: 0.008355",3.6928967217962256,High
ENSP00000428609,"mean: 0.284790, var: 0.001000","mean: 0.523340, var: 0.002464","mean: 0.354346, var: 0.002190","mean: 0.052446, var: 0.002226","mean: 0.155115, var: 0.001762","mean: 0.585791, var: 0.004944","mean: 0.040399, var: 0.000904","mean: 0.085022, var: 0.000206","mean: 0.141296, var: 0.001227","mean: 0.131445, var: 0.000990","mean: 0.075752, var: 0.007846",2.899049466726035,High
ENSP00000463596,"mean: 0.159985, var: 0.000312","mean: 0.396436, var: 0.006412","mean: 0.553906, var: 0.004490","mean: 0.406909, var: 0.016924","mean: 0.116785, var: 0.000509","mean: 0.189697, var: 0.005422","mean: 0.019132, var: 0.000183","mean: 0.099060, var: 0.000848","mean: 0.113098, var: 0.001531","mean: 0.096985, var: 0.001206","mean: 0.016076, var: 0.000563",2.763134998946345,Moderate
ENSP00000321445,"mean: 0.089886, var: 0.002048","mean: 0.311670, var: 0.004100","mean: 0.906641, var: 0.002003","mean: 0.049387, var: 0.000817","mean: 0.060761, var: 0.000366","mean: 0.288794, var: 0.014012","mean: 0.005298, var: 0.000037","mean: 0.025020, var: 0.000046","mean: 0.039908, var: 0.000134","mean: 0.064935, var: 0.000634","mean: 0.025233, var: 0.000495",1.8651875966959564,Low
ENSP00000479243,"mean: 0.558594, var: 0.004233","mean: 0.198242, var: 0.000547","mean: 0.134485, var: 0.000862","mean: 0.640039, var: 0.004326","mean: 0.618604, var: 0.007460","mean: 0.087280, var: 0.000597","mean: 0.005261, var: 0.000026","mean: 0.218018, var: 0.003448","mean: 0.251123, var: 0.002349","mean: 0.259717, var: 0.002881","mean: 0.034770, var: 0.000554",2.885095990824051,High
ENSP00000413355,"mean: 0.779883, var: 0.003174","mean: 0.158289, var: 0.000538","mean: 0.193262, var: 0.001899","mean: 0.015619, var: 0.000365","mean: 0.178345, var: 0.002713","mean: 0.154114, var: 0.001803","mean: 0.139301, var: 0.005810","mean: 0.744629, var: 0.004551","mean: 0.427393, var: 0.010884","mean: 0.669141, var: 0.006450","mean: 0.072830, var: 0.005802",2.7810455554125895,Moderate
ENSP00000397198,"mean: 0.339160, var: 0.002396","mean: 0.122034, var: 0.000304","mean: 0.113098, var: 0.001194","mean: 0.091010, var: 0.001862","mean: 0.098389, var: 0.000279","mean: 0.954199, var: 0.000097","mean: 0.126630, var: 0.009423","mean: 0.059595, var: 0.000453","mean: 0.065247, var: 0.000127","mean: 0.073871, var: 0.000193","mean: 0.090912, var: 0.003779",2.379234066914896,Moderate
ENSP00000468452,"mean: 0.215137, var: 0.001472","mean: 0.167749, var: 0.000870","mean: 0.159583, var: 0.000901","mean: 0.133911, var: 0.006234","mean: 0.090564, var: 0.000908","mean: 0.955273, var: 0.000017","mean: 0.025461, var: 0.000411","mean: 0.068896, var: 0.000300","mean: 0.056836, var: 0.000140","mean: 0.083020, var: 0.000186","mean: 0.184900, var: 0.004864",2.4128127920809783,Moderate
ENSP00000359518,"mean: 0.042029, var: 0.000074","mean: 0.163953, var: 0.001509","mean: 0.956836, var: 0.000546","mean: 0.049547, var: 0.000817","mean: 0.044788, var: 0.000071","mean: 0.036102, var: 0.000273","mean: 0.095520, var: 0.003740","mean: 0.107312, var: 0.009587","mean: 0.021375, var: 0.000127","mean: 0.023318, var: 0.000076","mean: 0.032607, var: 0.000834",1.6250755814069084,Low
ENSP00000348050,"mean: 0.617285, var: 0.006408","mean: 0.228638, var: 0.000768","mean: 0.255371, var: 0.000346","mean: 0.264185, var: 0.008733","mean: 0.288013, var: 0.003888","mean: 0.345801, var: 0.003894","mean: 0.008608, var: 0.000055","mean: 0.686963, var: 0.020997","mean: 0.192395, var: 0.003423","mean: 0.446533, var: 0.005305","mean: 0.149072, var: 0.006736",3.3208531198122495,High
ENSP00000285333,"mean: 0.376514, var: 0.009095","mean: 0.496191, var: 0.004338","mean: 0.552930, var: 0.002213","mean: 0.293835, var: 0.015456","mean: 0.313477, var: 0.001916","mean: 0.294910, var: 0.012674","mean: 0.011048, var: 0.000317","mean: 0.163562, var: 0.001125","mean: 0.201392, var: 0.001469","mean: 0.242114, var: 0.005089","mean: 0.055770, var: 0.003218",3.299784257406076,High
ENSP00000351380,"mean: 0.038855, var: 0.000401","mean: 0.335449, var: 0.001026","mean: 0.834375, var: 0.002200","mean: 0.031766, var: 0.000211","mean: 0.031674, var: 0.000132","mean: 0.191528, var: 0.005928","mean: 0.011916, var: 0.000103","mean: 0.033356, var: 0.000050","mean: 0.035706, var: 0.000523","mean: 0.029510, var: 0.000223","mean: 0.014552, var: 0.000372",1.629868841281608,Low
ENSP00000339690,"mean: 0.707031, var: 0.004733","mean: 0.205200, var: 0.000657","mean: 0.099744, var: 0.000560","mean: 0.479004, var: 0.005106","mean: 0.688477, var: 0.008515","mean: 0.090961, var: 0.002087","mean: 0.023210, var: 0.000382","mean: 0.331519, var: 0.003029","mean: 0.387646, var: 0.001032","mean: 0.268335, var: 0.006255","mean: 0.070038, var: 0.001206",2.98758111907429,High
ENSP00000479619,"mean: 0.089239, var: 0.000780","mean: 0.311304, var: 0.004943","mean: 0.758984, var: 0.002600","mean: 0.154030, var: 0.012397","mean: 0.089771, var: 0.000082","mean: 0.190234, var: 0.007161","mean: 0.016187, var: 0.000636","mean: 0.123877, var: 0.005844","mean: 0.051126, var: 0.000915","mean: 0.035535, var: 0.000335","mean: 0.068503, var: 0.001102",2.388168113673068,Moderate
ENSP00000479128,"mean: 0.266064, var: 0.000615","mean: 0.454980, var: 0.008380","mean: 0.485254, var: 0.004588","mean: 0.324707, var: 0.005074","mean: 0.143591, var: 0.000487","mean: 0.558643, var: 0.008743","mean: 0.047464, var: 0.000641","mean: 0.373071, var: 0.019243","mean: 0.082661, var: 0.002129","mean: 0.221509, var: 0.004243","mean: 0.053476, var: 0.003157",3.2397007169220307,High
ENSP00000431979,"mean: 0.129980, var: 0.000429","mean: 0.373193, var: 0.003581","mean: 0.640039, var: 0.003600","mean: 0.352783, var: 0.002782","mean: 0.094824, var: 0.000382","mean: 0.657617, var: 0.001192","mean: 0.049553, var: 0.001030","mean: 0.210791, var: 0.003192","mean: 0.112329, var: 0.000889","mean: 0.162659, var: 0.003473","mean: 0.158093, var: 0.005990",3.094902662086384,High
ENSP00000499371,"mean: 0.230151, var: 0.000193","mean: 0.368311, var: 0.003800","mean: 0.556787, var: 0.004959","mean: 0.180103, var: 0.002127","mean: 0.091138, var: 0.000363","mean: 0.305151, var: 0.011342","mean: 0.071364, var: 0.003758","mean: 0.338892, var: 0.008732","mean: 0.369580, var: 0.020397","mean: 0.294312, var: 0.005764","mean: 0.075241, var: 0.004536",3.398869976846074,High
ENSP00000493140,"mean: 0.062360, var: 0.000123","mean: 0.309814, var: 0.000362","mean: 0.822852, var: 0.005880","mean: 0.234912, var: 0.004347","mean: 0.059869, var: 0.000295","mean: 0.250708, var: 0.006540","mean: 0.009086, var: 0.000149","mean: 0.073071, var: 0.000252","mean: 0.053287, var: 0.000314","mean: 0.050568, var: 0.000307","mean: 0.055225, var: 0.002617",2.253203788607991,Moderate
ENSP00000428877,"mean: 0.208252, var: 0.003983","mean: 0.293359, var: 0.000523","mean: 0.625781, var: 0.007610","mean: 0.081775, var: 0.001464","mean: 0.119116, var: 0.001834","mean: 0.167859, var: 0.003440","mean: 0.034018, var: 0.000823","mean: 0.150842, var: 0.001481","mean: 0.083020, var: 0.000721","mean: 0.157129, var: 0.006308","mean: 0.016685, var: 0.000460",2.703635406693332,Moderate
ENSP00000319532,"mean: 0.247217, var: 0.002553","mean: 0.475732, var: 0.003227","mean: 0.555176, var: 0.000491","mean: 0.178137, var: 0.003839","mean: 0.173047, var: 0.001977","mean: 0.368555, var: 0.002468","mean: 0.023447, var: 0.000387","mean: 0.239795, var: 0.002290","mean: 0.185962, var: 0.004063","mean: 0.219897, var: 0.002281","mean: 0.183569, var: 0.004366",3.3918489591364804,High
ENSP00000497996,"mean: 0.083856, var: 0.001646","mean: 0.270996, var: 0.002431","mean: 0.799316, var: 0.012235","mean: 0.100555, var: 0.002244","mean: 0.045436, var: 0.000592","mean: 0.176373, var: 0.008587","mean: 0.012719, var: 0.000231","mean: 0.117712, var: 0.001072","mean: 0.065292, var: 0.000708","mean: 0.081276, var: 0.003635","mean: 0.026707, var: 0.001646",2.2044868204390484,Moderate
ENSP00000384925,"mean: 0.397241, var: 0.008207","mean: 0.585986, var: 0.011123","mean: 0.315186, var: 0.002346","mean: 0.052260, var: 0.001482","mean: 0.347900, var: 0.007175","mean: 0.312354, var: 0.002299","mean: 0.019374, var: 0.000568","mean: 0.077182, var: 0.000872","mean: 0.135974, var: 0.004526","mean: 0.245581, var: 0.008144","mean: 0.058924, var: 0.001579",2.9859625184734644,High
ENSP00000389028,"mean: 0.158081, var: 0.000580","mean: 0.207837, var: 0.000950","mean: 0.111267, var: 0.000586","mean: 0.940234, var: 0.000105","mean: 0.180127, var: 0.000748","mean: 0.182397, var: 0.004822","mean: 0.034047, var: 0.000474","mean: 0.230444, var: 0.004671","mean: 0.130579, var: 0.001752","mean: 0.197192, var: 0.001177","mean: 0.030046, var: 0.000645",2.6841085530876883,Moderate
ENSP00000388887,"mean: 0.427441, var: 0.003306","mean: 0.567773, var: 0.004482","mean: 0.310254, var: 0.001071","mean: 0.085547, var: 0.000862","mean: 0.448193, var: 0.003385","mean: 0.230347, var: 0.002324","mean: 0.027083, var: 0.000133","mean: 0.298535, var: 0.008745","mean: 0.248022, var: 0.003908","mean: 0.323633, var: 0.001689","mean: 0.135968, var: 0.005693",3.3968333821640364,High
ENSP00000398720,"mean: 0.067938, var: 0.000933","mean: 0.682715, var: 0.005002","mean: 0.492871, var: 0.005470","mean: 0.040347, var: 0.000323","mean: 0.037885, var: 0.000435","mean: 0.222552, var: 0.019082","mean: 0.145734, var: 0.022972","mean: 0.147467, var: 0.008408","mean: 0.095973, var: 0.003413","mean: 0.063705, var: 0.001270","mean: 0.394348, var: 0.058699",2.7101633765000854,Moderate
ENSP00000361577,"mean: 0.304468, var: 0.011689","mean: 0.575488, var: 0.003310","mean: 0.484229, var: 0.004903","mean: 0.058740, var: 0.000933","mean: 0.224341, var: 0.003221","mean: 0.197412, var: 0.000444","mean: 0.005924, var: 0.000054","mean: 0.296631, var: 0.007201","mean: 0.160620, var: 0.004389","mean: 0.191394, var: 0.004023","mean: 0.071724, var: 0.001939",3.043346782407285,High
ENSP00000477624,"mean: 0.706836, var: 0.002272","mean: 0.257520, var: 0.000753","mean: 0.110742, var: 0.000912","mean: 0.147156, var: 0.003027","mean: 0.196387, var: 0.001569","mean: 0.795312, var: 0.000396","mean: 0.185400, var: 0.007698","mean: 0.339990, var: 0.002605","mean: 0.200684, var: 0.001476","mean: 0.201294, var: 0.001274","mean: 0.493408, var: 0.010785",3.294851874409202,High
ENSP00000455260,"mean: 0.132959, var: 0.001388","mean: 0.468848, var: 0.009232","mean: 0.475391, var: 0.004180","mean: 0.140759, var: 0.006639","mean: 0.168799, var: 0.002230","mean: 0.169202, var: 0.003741","mean: 0.005898, var: 0.000026","mean: 0.112531, var: 0.002436","mean: 0.151160, var: 0.003289","mean: 0.169043, var: 0.002036","mean: 0.010126, var: 0.000148",2.762525983097493,Moderate
ENSP00000435383,"mean: 0.362598, var: 0.010597","mean: 0.654492, var: 0.002926","mean: 0.302490, var: 0.005346","mean: 0.049228, var: 0.001112","mean: 0.279785, var: 0.009859","mean: 0.211133, var: 0.002707","mean: 0.032447, var: 0.000929","mean: 0.237793, var: 0.010215","mean: 0.319336, var: 0.003251","mean: 0.275903, var: 0.005374","mean: 0.107284, var: 0.004990",3.252030245438034,High
ENSP00000412919,"mean: 0.081055, var: 0.000742","mean: 0.372314, var: 0.002040","mean: 0.786230, var: 0.003989","mean: 0.038542, var: 0.000490","mean: 0.051489, var: 0.000434","mean: 0.213818, var: 0.000413","mean: 0.005485, var: 0.000025","mean: 0.139417, var: 0.000724","mean: 0.146826, var: 0.007910","mean: 0.093436, var: 0.002466","mean: 0.018430, var: 0.000489",2.248703089303141,Moderate
ENSP00000443879,"mean: 0.278271, var: 0.003023","mean: 0.643555, var: 0.004018","mean: 0.280713, var: 0.006230","mean: 0.107367, var: 0.002943","mean: 0.334595, var: 0.009188","mean: 0.231860, var: 0.000664","mean: 0.010219, var: 0.000071","mean: 0.123145, var: 0.001622","mean: 0.338428, var: 0.015952","mean: 0.458154, var: 0.008125","mean: 0.029344, var: 0.001277",3.07360684445701,High
ENSP00000414177,"mean: 0.141626, var: 0.000834","mean: 0.399951, var: 0.000668","mean: 0.744531, var: 0.005130","mean: 0.022992, var: 0.000036","mean: 0.090228, var: 0.001133","mean: 0.122400, var: 0.001919","mean: 0.005299, var: 0.000031","mean: 0.128125, var: 0.001499","mean: 0.164832, var: 0.001597","mean: 0.137939, var: 0.000476","mean: 0.085803, var: 0.007706",2.495997970083226,Moderate
ENSP00000412141,"mean: 0.442334, var: 0.000382","mean: 0.431934, var: 0.002608","mean: 0.438574, var: 0.006356","mean: 0.147018, var: 0.007374","mean: 0.478516, var: 0.004274","mean: 0.335889, var: 0.007117","mean: 0.016416, var: 0.000161","mean: 0.306812, var: 0.013416","mean: 0.106067, var: 0.000934","mean: 0.141125, var: 0.005525","mean: 0.052596, var: 0.001272",3.18508556918985,High
ENSP00000410912,"mean: 0.173853, var: 0.000652","mean: 0.286133, var: 0.003663","mean: 0.163037, var: 0.001222","mean: 0.297949, var: 0.014367","mean: 0.059689, var: 0.000458","mean: 0.952539, var: 0.000083","mean: 0.176709, var: 0.010797","mean: 0.089026, var: 0.000295","mean: 0.070734, var: 0.000102","mean: 0.067871, var: 0.000332","mean: 0.298438, var: 0.011678",2.7856705494026373,Moderate
ENSP00000404796,"mean: 0.114417, var: 0.000247","mean: 0.347852, var: 0.001237","mean: 0.812500, var: 0.005865","mean: 0.057820, var: 0.001062","mean: 0.076385, var: 0.000461","mean: 0.184302, var: 0.000604","mean: 0.015176, var: 0.000270","mean: 0.081873, var: 0.000115","mean: 0.034583, var: 0.000272","mean: 0.053079, var: 0.000728","mean: 0.024580, var: 0.000539",2.0887658312197646,Moderate
ENSP00000262396,"mean: 0.105615, var: 0.000227","mean: 0.538477, var: 0.017449","mean: 0.520752, var: 0.001957","mean: 0.195105, var: 0.006963","mean: 0.098682, var: 0.000590","mean: 0.196082, var: 0.011803","mean: 0.029668, var: 0.000935","mean: 0.067764, var: 0.001157","mean: 0.131262, var: 0.000906","mean: 0.078250, var: 0.004079","mean: 0.086143, var: 0.011702",2.7412319003881978,Moderate
ENSP00000496136,"mean: 0.112695, var: 0.000181","mean: 0.351611, var: 0.003882","mean: 0.619336, var: 0.003118","mean: 0.126941, var: 0.003712","mean: 0.053235, var: 0.000440","mean: 0.589746, var: 0.008997","mean: 0.019955, var: 0.000288","mean: 0.138586, var: 0.000955","mean: 0.060370, var: 0.000820","mean: 0.128552, var: 0.002795","mean: 0.055843, var: 0.002754",2.586138276823596,Moderate
ENSP00000461145,"mean: 0.149805, var: 0.001258","mean: 0.411768, var: 0.001283","mean: 0.519482, var: 0.003733","mean: 0.093842, var: 0.000817","mean: 0.102704, var: 0.001090","mean: 0.153748, var: 0.006210","mean: 0.011245, var: 0.000059","mean: 0.135950, var: 0.001621","mean: 0.091083, var: 0.001128","mean: 0.111414, var: 0.001590","mean: 0.017152, var: 0.000489",2.587854957281262,Moderate
ENSP00000435057,"mean: 0.308813, var: 0.003132","mean: 0.581836, var: 0.009670","mean: 0.391895, var: 0.002005","mean: 0.213165, var: 0.010630","mean: 0.347998, var: 0.002328","mean: 0.474707, var: 0.005446","mean: 0.007939, var: 0.000063","mean: 0.106567, var: 0.000082","mean: 0.220850, var: 0.007425","mean: 0.200024, var: 0.005212","mean: 0.042434, var: 0.002286",3.162103599061103,High
ENSP00000337340,"mean: 0.171240, var: 0.001045","mean: 0.526025, var: 0.001375","mean: 0.524170, var: 0.004239","mean: 0.137689, var: 0.007575","mean: 0.252759, var: 0.005887","mean: 0.194165, var: 0.007825","mean: 0.040601, var: 0.001170","mean: 0.137305, var: 0.001389","mean: 0.100684, var: 0.001256","mean: 0.122760, var: 0.001728","mean: 0.036432, var: 0.001571",2.9295856496405768,High
ENSP00000464158,"mean: 0.944629, var: 0.000881","mean: 0.142566, var: 0.001105","mean: 0.075885, var: 0.000945","mean: 0.070023, var: 0.011453","mean: 0.418115, var: 0.004377","mean: 0.344531, var: 0.005610","mean: 0.034519, var: 0.001401","mean: 0.652539, var: 0.002330","mean: 0.340088, var: 0.002775","mean: 0.631055, var: 0.011095","mean: 0.088785, var: 0.003535",2.71216702669388,Moderate
ENSP00000494697,"mean: 0.168311, var: 0.006077","mean: 0.673438, var: 0.002209","mean: 0.611133, var: 0.004375","mean: 0.069763, var: 0.002160","mean: 0.264697, var: 0.011888","mean: 0.578613, var: 0.024056","mean: 0.010728, var: 0.000108","mean: 0.292749, var: 0.010243","mean: 0.229333, var: 0.016886","mean: 0.076872, var: 0.003256","mean: 0.089544, var: 0.004386",2.8805545044316543,High
ENSP00000385962,"mean: 0.677051, var: 0.009143","mean: 0.138733, var: 0.000552","mean: 0.256787, var: 0.002435","mean: 0.306714, var: 0.007228","mean: 0.202100, var: 0.003041","mean: 0.332495, var: 0.004803","mean: 0.151086, var: 0.007810","mean: 0.588379, var: 0.016927","mean: 0.319604, var: 0.025905","mean: 0.309497, var: 0.009561","mean: 0.041555, var: 0.001309",3.3962740298870675,High
