ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000423901,"mean: 0.100085, var: 0.001511","mean: 0.390430, var: 0.001910","mean: 0.603809, var: 0.005766","mean: 0.098084, var: 0.002851","mean: 0.036612, var: 0.000175","mean: 0.327258, var: 0.019816","mean: 0.034601, var: 0.001192","mean: 0.212939, var: 0.008328","mean: 0.105579, var: 0.006353","mean: 0.130621, var: 0.009880","mean: 0.082114, var: 0.019638",2.770834111547051,Moderate
ENSP00000498788,"mean: 0.103040, var: 0.001170","mean: 0.598486, var: 0.007193","mean: 0.608789, var: 0.001254","mean: 0.041571, var: 0.000578","mean: 0.065125, var: 0.000431","mean: 0.178467, var: 0.004411","mean: 0.017488, var: 0.000268","mean: 0.070599, var: 0.000867","mean: 0.155078, var: 0.001538","mean: 0.156989, var: 0.003383","mean: 0.173941, var: 0.009740",2.6030419801325992,Moderate
ENSP00000392615,"mean: 0.137378, var: 0.001157","mean: 0.495752, var: 0.008940","mean: 0.746484, var: 0.003297","mean: 0.146301, var: 0.007423","mean: 0.133179, var: 0.001226","mean: 0.114893, var: 0.001223","mean: 0.006422, var: 0.000049","mean: 0.101501, var: 0.000276","mean: 0.052191, var: 0.000101","mean: 0.049580, var: 0.000601","mean: 0.012394, var: 0.000219",2.259210588039754,Moderate
ENSP00000370125,"mean: 0.104871, var: 0.001020","mean: 0.302856, var: 0.001219","mean: 0.824805, var: 0.005033","mean: 0.377759, var: 0.011697","mean: 0.189453, var: 0.000774","mean: 0.195911, var: 0.017223","mean: 0.034183, var: 0.000323","mean: 0.030365, var: 0.000188","mean: 0.012368, var: 0.000074","mean: 0.055542, var: 0.001040","mean: 0.007374, var: 0.000024",2.2319861598037503,Moderate
ENSP00000448545,"mean: 0.375293, var: 0.001644","mean: 0.218408, var: 0.001127","mean: 0.154956, var: 0.000641","mean: 0.043890, var: 0.001186","mean: 0.081320, var: 0.001749","mean: 0.917383, var: 0.001993","mean: 0.053702, var: 0.001096","mean: 0.186584, var: 0.005186","mean: 0.072095, var: 0.000488","mean: 0.077106, var: 0.001187","mean: 0.122998, var: 0.020410",2.5246215053199053,Moderate
ENSP00000423066,"mean: 0.156409, var: 0.001873","mean: 0.519971, var: 0.005493","mean: 0.525098, var: 0.007855","mean: 0.223975, var: 0.008543","mean: 0.135730, var: 0.000572","mean: 0.259692, var: 0.003445","mean: 0.029187, var: 0.000378","mean: 0.092334, var: 0.001067","mean: 0.118408, var: 0.000615","mean: 0.041049, var: 0.001318","mean: 0.047777, var: 0.002796",2.776925342093892,Moderate
ENSP00000502954,"mean: 0.353809, var: 0.002612","mean: 0.150745, var: 0.001028","mean: 0.088965, var: 0.000440","mean: 0.072922, var: 0.002419","mean: 0.144470, var: 0.001781","mean: 0.950293, var: 0.000008","mean: 0.142224, var: 0.004412","mean: 0.072693, var: 0.000654","mean: 0.048456, var: 0.000068","mean: 0.067462, var: 0.000240","mean: 0.083136, var: 0.001879",2.3902890723391317,Moderate
ENSP00000242152,"mean: 0.192993, var: 0.002416","mean: 0.095093, var: 0.000030","mean: 0.071045, var: 0.000200","mean: 0.885449, var: 0.001621","mean: 0.145789, var: 0.000795","mean: 0.064264, var: 0.001417","mean: 0.008424, var: 0.000014","mean: 0.289868, var: 0.009154","mean: 0.140698, var: 0.001205","mean: 0.269507, var: 0.003492","mean: 0.013808, var: 0.000048",2.3815735330958048,Moderate
ENSP00000476323,"mean: 0.466895, var: 0.006289","mean: 0.146973, var: 0.000684","mean: 0.141724, var: 0.000723","mean: 0.059534, var: 0.001651","mean: 0.123462, var: 0.000800","mean: 0.961133, var: 0.000067","mean: 0.042242, var: 0.001031","mean: 0.097485, var: 0.000719","mean: 0.056647, var: 0.000160","mean: 0.096106, var: 0.000843","mean: 0.120044, var: 0.002251",2.3815008875392176,Moderate
ENSP00000436308,"mean: 0.060828, var: 0.000226","mean: 0.281396, var: 0.001341","mean: 0.887207, var: 0.001581","mean: 0.054373, var: 0.000749","mean: 0.103723, var: 0.000394","mean: 0.136731, var: 0.001637","mean: 0.012582, var: 0.000125","mean: 0.087939, var: 0.000437","mean: 0.084656, var: 0.000710","mean: 0.043478, var: 0.000273","mean: 0.030364, var: 0.001115",2.0190170797425004,Moderate
ENSP00000399672,"mean: 0.102063, var: 0.000436","mean: 0.451855, var: 0.003395","mean: 0.695020, var: 0.001300","mean: 0.101001, var: 0.003504","mean: 0.081812, var: 0.000126","mean: 0.213989, var: 0.000785","mean: 0.019391, var: 0.000258","mean: 0.126050, var: 0.001983","mean: 0.141223, var: 0.002145","mean: 0.111578, var: 0.002066","mean: 0.042282, var: 0.002080",2.603427919601299,Moderate
ENSP00000502992,"mean: 0.251245, var: 0.001453","mean: 0.190161, var: 0.001230","mean: 0.144458, var: 0.000385","mean: 0.080630, var: 0.003669","mean: 0.073315, var: 0.000395","mean: 0.911816, var: 0.000857","mean: 0.379346, var: 0.007577","mean: 0.056458, var: 0.000193","mean: 0.024176, var: 0.000076","mean: 0.050250, var: 0.000222","mean: 0.082977, var: 0.003147",2.3977555696759376,Moderate
ENSP00000404200,"mean: 0.741504, var: 0.006507","mean: 0.179492, var: 0.001159","mean: 0.088544, var: 0.000548","mean: 0.027599, var: 0.000621","mean: 0.128345, var: 0.001194","mean: 0.930176, var: 0.000613","mean: 0.109924, var: 0.004871","mean: 0.208911, var: 0.001060","mean: 0.221265, var: 0.001776","mean: 0.137354, var: 0.007363","mean: 0.501709, var: 0.019346",2.6969288660432986,Moderate
ENSP00000392945,"mean: 0.246680, var: 0.002097","mean: 0.133020, var: 0.000351","mean: 0.126453, var: 0.000590","mean: 0.168030, var: 0.003926","mean: 0.091003, var: 0.000497","mean: 0.909473, var: 0.000268","mean: 0.111176, var: 0.003928","mean: 0.083856, var: 0.000310","mean: 0.087720, var: 0.000446","mean: 0.114563, var: 0.000283","mean: 0.066138, var: 0.002301",2.5726023711275348,Moderate
ENSP00000454415,"mean: 0.226392, var: 0.000555","mean: 0.125171, var: 0.000598","mean: 0.124634, var: 0.000548","mean: 0.065329, var: 0.001581","mean: 0.062347, var: 0.000232","mean: 0.934766, var: 0.000168","mean: 0.180225, var: 0.007959","mean: 0.044873, var: 0.000094","mean: 0.033228, var: 0.000118","mean: 0.050806, var: 0.000170","mean: 0.116919, var: 0.003762",2.2338179134181617,Moderate
ENSP00000453285,"mean: 0.095837, var: 0.000432","mean: 0.338770, var: 0.003709","mean: 0.417627, var: 0.002314","mean: 0.223413, var: 0.013452","mean: 0.037964, var: 0.000107","mean: 0.617725, var: 0.005015","mean: 0.277026, var: 0.012557","mean: 0.094489, var: 0.000928","mean: 0.040891, var: 0.000347","mean: 0.072641, var: 0.001279","mean: 0.063274, var: 0.004229",2.7870719919175833,Moderate
ENSP00000387490,"mean: 0.067627, var: 0.000057","mean: 0.404834, var: 0.003257","mean: 0.621777, var: 0.002531","mean: 0.172400, var: 0.012492","mean: 0.053986, var: 0.000219","mean: 0.073761, var: 0.002277","mean: 0.003885, var: 0.000017","mean: 0.040988, var: 0.000032","mean: 0.053018, var: 0.000778","mean: 0.183936, var: 0.002925","mean: 0.014429, var: 0.000220",2.177460093313187,Moderate
ENSP00000458264,"mean: 0.158228, var: 0.000902","mean: 0.489209, var: 0.001569","mean: 0.567090, var: 0.000842","mean: 0.085751, var: 0.002529","mean: 0.131970, var: 0.000909","mean: 0.276392, var: 0.009578","mean: 0.039751, var: 0.000981","mean: 0.091772, var: 0.001643","mean: 0.077106, var: 0.000240","mean: 0.097092, var: 0.001407","mean: 0.032025, var: 0.002030",2.678104764484521,Moderate
ENSP00000388413,"mean: 0.227539, var: 0.001728","mean: 0.261011, var: 0.003953","mean: 0.166260, var: 0.000704","mean: 0.087619, var: 0.003391","mean: 0.061707, var: 0.000425","mean: 0.893945, var: 0.001313","mean: 0.331738, var: 0.013071","mean: 0.070050, var: 0.000276","mean: 0.021212, var: 0.000056","mean: 0.063745, var: 0.000166","mean: 0.119995, var: 0.002075",2.535091110784184,Moderate
ENSP00000477292,"mean: 0.467578, var: 0.007262","mean: 0.154419, var: 0.000660","mean: 0.139758, var: 0.000560","mean: 0.070941, var: 0.002556","mean: 0.120483, var: 0.000490","mean: 0.957617, var: 0.000049","mean: 0.049408, var: 0.001332","mean: 0.115759, var: 0.001251","mean: 0.064459, var: 0.000209","mean: 0.104993, var: 0.000791","mean: 0.143628, var: 0.003253",2.493374308563797,Moderate
ENSP00000468125,"mean: 0.225806, var: 0.001616","mean: 0.216748, var: 0.001712","mean: 0.213110, var: 0.001208","mean: 0.189465, var: 0.009971","mean: 0.094904, var: 0.001314","mean: 0.954883, var: 0.000098","mean: 0.042741, var: 0.000854","mean: 0.089648, var: 0.000510","mean: 0.056757, var: 0.000193","mean: 0.138086, var: 0.001229","mean: 0.459424, var: 0.007807",2.724166565410134,Moderate
ENSP00000504615,"mean: 0.125806, var: 0.000891","mean: 0.688281, var: 0.009487","mean: 0.382568, var: 0.010389","mean: 0.196216, var: 0.000490","mean: 0.087836, var: 0.000309","mean: 0.289819, var: 0.003683","mean: 0.026490, var: 0.000428","mean: 0.087555, var: 0.000791","mean: 0.149121, var: 0.005284","mean: 0.120657, var: 0.004158","mean: 0.030953, var: 0.001955",2.733564004819222,Moderate
ENSP00000454489,"mean: 0.135229, var: 0.000669","mean: 0.626172, var: 0.005612","mean: 0.430322, var: 0.000574","mean: 0.135474, var: 0.002534","mean: 0.156250, var: 0.000944","mean: 0.191833, var: 0.002324","mean: 0.021242, var: 0.000296","mean: 0.029164, var: 0.000134","mean: 0.053510, var: 0.001044","mean: 0.071146, var: 0.000797","mean: 0.021204, var: 0.001193",2.41547878598496,Moderate
ENSP00000429426,"mean: 0.095312, var: 0.000709","mean: 0.395410, var: 0.005665","mean: 0.728613, var: 0.004437","mean: 0.123840, var: 0.008104","mean: 0.080157, var: 0.000415","mean: 0.088855, var: 0.002182","mean: 0.035801, var: 0.001080","mean: 0.113812, var: 0.005981","mean: 0.039247, var: 0.000601","mean: 0.046987, var: 0.001071","mean: 0.025309, var: 0.000936",2.2280265379028372,Moderate
ENSP00000429313,"mean: 0.112805, var: 0.001212","mean: 0.671680, var: 0.000648","mean: 0.450244, var: 0.007830","mean: 0.069324, var: 0.001034","mean: 0.098254, var: 0.000825","mean: 0.215173, var: 0.009319","mean: 0.011488, var: 0.000086","mean: 0.118750, var: 0.000216","mean: 0.114914, var: 0.002119","mean: 0.119781, var: 0.003258","mean: 0.051531, var: 0.003596",2.576271195724289,Moderate
ENSP00000506128,"mean: 0.136365, var: 0.000690","mean: 0.513281, var: 0.002584","mean: 0.518994, var: 0.005495","mean: 0.298706, var: 0.018515","mean: 0.158533, var: 0.001140","mean: 0.169385, var: 0.010802","mean: 0.046118, var: 0.001018","mean: 0.039264, var: 0.000101","mean: 0.097772, var: 0.001943","mean: 0.125842, var: 0.000552","mean: 0.024790, var: 0.001203",2.7568986045964152,Moderate
ENSP00000395552,"mean: 0.176392, var: 0.002185","mean: 0.466992, var: 0.005504","mean: 0.659375, var: 0.006637","mean: 0.044153, var: 0.001021","mean: 0.078430, var: 0.000239","mean: 0.164893, var: 0.001672","mean: 0.015398, var: 0.000295","mean: 0.119849, var: 0.000691","mean: 0.091809, var: 0.000478","mean: 0.154175, var: 0.003044","mean: 0.134155, var: 0.006008",2.6663732997529657,Moderate
ENSP00000367939,"mean: 0.796484, var: 0.001215","mean: 0.122327, var: 0.001340","mean: 0.075909, var: 0.000221","mean: 0.054745, var: 0.000388","mean: 0.101379, var: 0.003762","mean: 0.908594, var: 0.000694","mean: 0.076904, var: 0.004933","mean: 0.225610, var: 0.000866","mean: 0.084811, var: 0.001410","mean: 0.091748, var: 0.000678","mean: 0.176059, var: 0.022941",2.379559308159506,Moderate
ENSP00000506647,"mean: 0.133008, var: 0.000580","mean: 0.477197, var: 0.002601","mean: 0.547754, var: 0.005881","mean: 0.276917, var: 0.015795","mean: 0.136462, var: 0.000581","mean: 0.177966, var: 0.011215","mean: 0.067053, var: 0.002250","mean: 0.033856, var: 0.000084","mean: 0.078741, var: 0.001347","mean: 0.106201, var: 0.000254","mean: 0.025660, var: 0.001329",2.7137229544072334,Moderate
ENSP00000464503,"mean: 0.121863, var: 0.002025","mean: 0.523584, var: 0.007623","mean: 0.807715, var: 0.004608","mean: 0.118405, var: 0.010272","mean: 0.117126, var: 0.002131","mean: 0.159155, var: 0.006341","mean: 0.015853, var: 0.000532","mean: 0.074219, var: 0.001356","mean: 0.099115, var: 0.002365","mean: 0.081219, var: 0.000883","mean: 0.022964, var: 0.000757",2.3424965254206143,Moderate
ENSP00000456237,"mean: 0.093921, var: 0.000382","mean: 0.516553, var: 0.001608","mean: 0.567725, var: 0.006552","mean: 0.164331, var: 0.005477","mean: 0.054651, var: 0.000059","mean: 0.195068, var: 0.009635","mean: 0.059723, var: 0.003201","mean: 0.077789, var: 0.000569","mean: 0.086279, var: 0.000060","mean: 0.135266, var: 0.001194","mean: 0.051910, var: 0.002640",2.6617328613715983,Moderate
ENSP00000431343,"mean: 0.067450, var: 0.000402","mean: 0.279248, var: 0.001232","mean: 0.881152, var: 0.001753","mean: 0.045261, var: 0.000515","mean: 0.120264, var: 0.000585","mean: 0.112842, var: 0.001118","mean: 0.019320, var: 0.000213","mean: 0.076343, var: 0.000353","mean: 0.084796, var: 0.000873","mean: 0.041251, var: 0.000235","mean: 0.032488, var: 0.001285",2.0153184183791164,Moderate
ENSP00000419128,"mean: 0.138831, var: 0.000945","mean: 0.585449, var: 0.003630","mean: 0.405664, var: 0.001865","mean: 0.103917, var: 0.004540","mean: 0.130017, var: 0.001706","mean: 0.478906, var: 0.007910","mean: 0.051002, var: 0.001435","mean: 0.097107, var: 0.001298","mean: 0.060052, var: 0.000800","mean: 0.066617, var: 0.000486","mean: 0.068983, var: 0.004777",2.718712673302378,Moderate
ENSP00000460265,"mean: 0.105139, var: 0.000423","mean: 0.628125, var: 0.003531","mean: 0.717090, var: 0.000575","mean: 0.031631, var: 0.000815","mean: 0.099829, var: 0.000649","mean: 0.176428, var: 0.001254","mean: 0.004397, var: 0.000022","mean: 0.069550, var: 0.000667","mean: 0.116113, var: 0.001737","mean: 0.092535, var: 0.002100","mean: 0.022372, var: 0.000527",2.1772702597274978,Moderate
ENSP00000448684,"mean: 0.125165, var: 0.001406","mean: 0.436670, var: 0.007919","mean: 0.714844, var: 0.003730","mean: 0.064700, var: 0.002557","mean: 0.078876, var: 0.000506","mean: 0.182129, var: 0.003154","mean: 0.042464, var: 0.001804","mean: 0.103339, var: 0.001422","mean: 0.100201, var: 0.002765","mean: 0.106339, var: 0.002452","mean: 0.131490, var: 0.012792",2.6538559917703073,Moderate
ENSP00000447582,"mean: 0.268408, var: 0.001207","mean: 0.130017, var: 0.000428","mean: 0.117957, var: 0.000654","mean: 0.061008, var: 0.001307","mean: 0.078424, var: 0.000562","mean: 0.953027, var: 0.000077","mean: 0.104486, var: 0.003001","mean: 0.047473, var: 0.000126","mean: 0.027159, var: 0.000086","mean: 0.055865, var: 0.000226","mean: 0.065903, var: 0.002663",2.1055148932552914,Moderate
ENSP00000450486,"mean: 0.168164, var: 0.001068","mean: 0.311255, var: 0.001770","mean: 0.690039, var: 0.001692","mean: 0.148294, var: 0.008520","mean: 0.063715, var: 0.000552","mean: 0.287061, var: 0.011509","mean: 0.012748, var: 0.000235","mean: 0.180127, var: 0.006314","mean: 0.087976, var: 0.002013","mean: 0.205127, var: 0.002926","mean: 0.048673, var: 0.003454",2.786096398663009,Moderate
ENSP00000404861,"mean: 0.846582, var: 0.003521","mean: 0.142187, var: 0.000066","mean: 0.076123, var: 0.000131","mean: 0.110773, var: 0.004063","mean: 0.754102, var: 0.010438","mean: 0.148669, var: 0.002718","mean: 0.026376, var: 0.000162","mean: 0.362158, var: 0.007597","mean: 0.276147, var: 0.000603","mean: 0.276709, var: 0.001573","mean: 0.018767, var: 0.000183",2.6035206252465684,Moderate
ENSP00000401988,"mean: 0.098608, var: 0.000584","mean: 0.696973, var: 0.001990","mean: 0.657910, var: 0.002843","mean: 0.145245, var: 0.005442","mean: 0.091101, var: 0.000510","mean: 0.157385, var: 0.003593","mean: 0.001985, var: 0.000005","mean: 0.047952, var: 0.000816","mean: 0.179456, var: 0.002056","mean: 0.379541, var: 0.007529","mean: 0.036393, var: 0.001442",2.499570022344565,Moderate
ENSP00000434072,"mean: 0.354834, var: 0.001298","mean: 0.125330, var: 0.000764","mean: 0.110645, var: 0.000965","mean: 0.056787, var: 0.001636","mean: 0.122229, var: 0.001607","mean: 0.962109, var: 0.000038","mean: 0.137476, var: 0.002513","mean: 0.032813, var: 0.000032","mean: 0.025793, var: 0.000068","mean: 0.053931, var: 0.000190","mean: 0.043237, var: 0.002030",2.1010164187431464,Moderate
ENSP00000417714,"mean: 0.129736, var: 0.000552","mean: 0.595215, var: 0.003117","mean: 0.414209, var: 0.003412","mean: 0.135306, var: 0.007033","mean: 0.137329, var: 0.001661","mean: 0.384570, var: 0.008314","mean: 0.057513, var: 0.001594","mean: 0.074042, var: 0.000459","mean: 0.058661, var: 0.000665","mean: 0.065332, var: 0.000233","mean: 0.058174, var: 0.004081",2.716699354466413,Moderate
ENSP00000408607,"mean: 0.116846, var: 0.000347","mean: 0.575781, var: 0.002421","mean: 0.526855, var: 0.002272","mean: 0.234265, var: 0.009760","mean: 0.109558, var: 0.000592","mean: 0.262695, var: 0.002610","mean: 0.102222, var: 0.002051","mean: 0.067566, var: 0.000407","mean: 0.019005, var: 0.000103","mean: 0.166577, var: 0.001916","mean: 0.031610, var: 0.001284",2.7380011939827313,Moderate
ENSP00000443642,"mean: 0.104529, var: 0.000243","mean: 0.549561, var: 0.002004","mean: 0.708301, var: 0.000723","mean: 0.099402, var: 0.003573","mean: 0.121497, var: 0.001759","mean: 0.162244, var: 0.003806","mean: 0.033942, var: 0.001513","mean: 0.120740, var: 0.001039","mean: 0.119531, var: 0.000835","mean: 0.095856, var: 0.000551","mean: 0.155365, var: 0.004647",2.728021872656149,Moderate
ENSP00000420538,"mean: 0.270752, var: 0.002597","mean: 0.183691, var: 0.001419","mean: 0.181665, var: 0.001007","mean: 0.052740, var: 0.001056","mean: 0.089209, var: 0.000399","mean: 0.920996, var: 0.000213","mean: 0.316895, var: 0.009628","mean: 0.087000, var: 0.000723","mean: 0.038947, var: 0.000082","mean: 0.060535, var: 0.000376","mean: 0.176160, var: 0.005546",2.6001035066087548,Moderate
ENSP00000243040,"mean: 0.125220, var: 0.000675","mean: 0.677148, var: 0.006017","mean: 0.400195, var: 0.002502","mean: 0.082056, var: 0.001538","mean: 0.093323, var: 0.000065","mean: 0.233105, var: 0.003960","mean: 0.025910, var: 0.000488","mean: 0.109790, var: 0.000792","mean: 0.131647, var: 0.003836","mean: 0.105920, var: 0.003204","mean: 0.044790, var: 0.002734",2.6376650002134037,Moderate
ENSP00000401344,"mean: 0.070251, var: 0.000200","mean: 0.402051, var: 0.002219","mean: 0.839160, var: 0.001333","mean: 0.147949, var: 0.007367","mean: 0.055530, var: 0.000451","mean: 0.111133, var: 0.000940","mean: 0.012716, var: 0.000194","mean: 0.084705, var: 0.000394","mean: 0.054315, var: 0.000125","mean: 0.056512, var: 0.000025","mean: 0.040432, var: 0.000920",2.102367766568147,Moderate
ENSP00000454419,"mean: 0.107971, var: 0.000469","mean: 0.511377, var: 0.002098","mean: 0.700977, var: 0.002708","mean: 0.085800, var: 0.002507","mean: 0.104694, var: 0.001132","mean: 0.223083, var: 0.003582","mean: 0.024005, var: 0.000714","mean: 0.056842, var: 0.000201","mean: 0.134399, var: 0.000894","mean: 0.077594, var: 0.000587","mean: 0.099440, var: 0.004424",2.564097740421859,Moderate
ENSP00000453486,"mean: 0.108899, var: 0.000159","mean: 0.594824, var: 0.005356","mean: 0.779883, var: 0.000454","mean: 0.069809, var: 0.001524","mean: 0.109753, var: 0.000381","mean: 0.193994, var: 0.000587","mean: 0.023727, var: 0.000239","mean: 0.092181, var: 0.000490","mean: 0.138623, var: 0.001037","mean: 0.121185, var: 0.002127","mean: 0.064812, var: 0.003111",2.506370916051705,Moderate
ENSP00000390470,"mean: 0.095300, var: 0.000228","mean: 0.450391, var: 0.004404","mean: 0.698145, var: 0.003648","mean: 0.126831, var: 0.003558","mean: 0.082764, var: 0.000487","mean: 0.193323, var: 0.006415","mean: 0.027304, var: 0.000524","mean: 0.128369, var: 0.004179","mean: 0.132214, var: 0.001873","mean: 0.170020, var: 0.003592","mean: 0.085584, var: 0.003401",2.760948379458912,Moderate
ENSP00000498338,"mean: 0.067358, var: 0.000203","mean: 0.293213, var: 0.000782","mean: 0.823047, var: 0.003945","mean: 0.331006, var: 0.009658","mean: 0.124536, var: 0.000473","mean: 0.170044, var: 0.001348","mean: 0.050143, var: 0.000557","mean: 0.054156, var: 0.000102","mean: 0.014483, var: 0.000086","mean: 0.039252, var: 0.000168","mean: 0.023175, var: 0.000247",2.212040827008347,Moderate
ENSP00000440988,"mean: 0.111804, var: 0.002085","mean: 0.448242, var: 0.001585","mean: 0.607275, var: 0.013514","mean: 0.035027, var: 0.000372","mean: 0.154041, var: 0.001637","mean: 0.164746, var: 0.002628","mean: 0.015093, var: 0.000184","mean: 0.122607, var: 0.000685","mean: 0.024212, var: 0.000512","mean: 0.037567, var: 0.000233","mean: 0.006639, var: 0.000099",2.1774487304778045,Moderate
ENSP00000465164,"mean: 0.085107, var: 0.000523","mean: 0.482617, var: 0.009838","mean: 0.516455, var: 0.003879","mean: 0.378467, var: 0.036913","mean: 0.054980, var: 0.000285","mean: 0.099802, var: 0.006007","mean: 0.018195, var: 0.000425","mean: 0.058569, var: 0.000086","mean: 0.114850, var: 0.001955","mean: 0.052313, var: 0.001305","mean: 0.045231, var: 0.003883",2.4417893586638164,Moderate
ENSP00000452200,"mean: 0.160339, var: 0.002008","mean: 0.397559, var: 0.019565","mean: 0.268481, var: 0.016778","mean: 0.813281, var: 0.007890","mean: 0.102954, var: 0.001321","mean: 0.226245, var: 0.009597","mean: 0.148120, var: 0.012634","mean: 0.034619, var: 0.000442","mean: 0.018060, var: 0.000131","mean: 0.135162, var: 0.004988","mean: 0.044379, var: 0.001112",2.6321754007706546,Moderate
