ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000485355,"mean: 0.191016, var: 0.001034","mean: 0.479297, var: 0.001518","mean: 0.403516, var: 0.004463","mean: 0.136548, var: 0.003115","mean: 0.086511, var: 0.000583","mean: 0.474805, var: 0.006760","mean: 0.049393, var: 0.000793","mean: 0.242700, var: 0.008975","mean: 0.198047, var: 0.003343","mean: 0.262878, var: 0.014914","mean: 0.058495, var: 0.003878",3.2023609536910924,0.24849101695255454,2.953869936738538,Moderate
ENSP00000389278,"mean: 0.771094, var: 0.007630","mean: 0.252148, var: 0.003487","mean: 0.247241, var: 0.002404","mean: 0.111517, var: 0.003046","mean: 0.496387, var: 0.019763","mean: 0.120355, var: 0.002066","mean: 0.010502, var: 0.000049","mean: 0.449219, var: 0.010298","mean: 0.395215, var: 0.011477","mean: 0.505029, var: 0.001229","mean: 0.109055, var: 0.003586",3.101330799506042,0.3067109064048503,2.794619893101192,Moderate
ENSP00000386645,"mean: 0.121008, var: 0.000752","mean: 0.360938, var: 0.005587","mean: 0.781543, var: 0.007566","mean: 0.358643, var: 0.023888","mean: 0.110907, var: 0.000796","mean: 0.252905, var: 0.005224","mean: 0.021568, var: 0.000512","mean: 0.112036, var: 0.001182","mean: 0.051248, var: 0.001113","mean: 0.118005, var: 0.001899","mean: 0.028957, var: 0.001685",2.6103345400178366,0.23575210135349697,2.3745824386643397,Moderate
ENSP00000362773,"mean: 0.235010, var: 0.002449","mean: 0.441943, var: 0.000986","mean: 0.302661, var: 0.005256","mean: 0.403735, var: 0.024381","mean: 0.219751, var: 0.000587","mean: 0.483545, var: 0.004077","mean: 0.077007, var: 0.001202","mean: 0.069287, var: 0.000626","mean: 0.059025, var: 0.002139","mean: 0.272583, var: 0.009413","mean: 0.024897, var: 0.000305",3.1091164491500733,0.23871559700533343,2.8704008521447397,Moderate
ENSP00000430257,"mean: 0.291675, var: 0.001853","mean: 0.504883, var: 0.000503","mean: 0.409473, var: 0.004352","mean: 0.069502, var: 0.001109","mean: 0.162451, var: 0.001953","mean: 0.253418, var: 0.005856","mean: 0.020090, var: 0.000204","mean: 0.217603, var: 0.004673","mean: 0.438525, var: 0.021121","mean: 0.361230, var: 0.014055","mean: 0.076727, var: 0.002452",3.2351399959075526,0.27193031478274077,2.9632096811248116,Moderate
ENSP00000382364,"mean: 0.157288, var: 0.002888","mean: 0.420557, var: 0.003960","mean: 0.570996, var: 0.000830","mean: 0.165808, var: 0.009253","mean: 0.099066, var: 0.002855","mean: 0.265454, var: 0.004654","mean: 0.015628, var: 0.000287","mean: 0.329102, var: 0.008533","mean: 0.157581, var: 0.004852","mean: 0.131909, var: 0.003016","mean: 0.067599, var: 0.001900",3.0254912866701265,0.22798352082485573,2.7975077658452707,Moderate
ENSP00000498993,"mean: 0.183838, var: 0.001112","mean: 0.360547, var: 0.003351","mean: 0.320654, var: 0.003031","mean: 0.312280, var: 0.011582","mean: 0.128979, var: 0.002263","mean: 0.784277, var: 0.001882","mean: 0.043071, var: 0.001302","mean: 0.173767, var: 0.001129","mean: 0.115027, var: 0.000743","mean: 0.232153, var: 0.002631","mean: 0.505469, var: 0.013854",3.2342689058427214,0.21804687498641567,3.016222030856306,Moderate
ENSP00000466188,"mean: 0.179932, var: 0.000756","mean: 0.596484, var: 0.002478","mean: 0.464453, var: 0.009680","mean: 0.133255, var: 0.010054","mean: 0.192188, var: 0.001820","mean: 0.223999, var: 0.005616","mean: 0.009534, var: 0.000068","mean: 0.130591, var: 0.000549","mean: 0.101801, var: 0.002819","mean: 0.236597, var: 0.002596","mean: 0.063864, var: 0.003850",2.953191588275986,0.21020682587637063,2.7429847623996153,Moderate
ENSP00000429102,"mean: 0.171997, var: 0.000731","mean: 0.681543, var: 0.002360","mean: 0.396240, var: 0.002637","mean: 0.108344, var: 0.000898","mean: 0.138916, var: 0.001102","mean: 0.236377, var: 0.003621","mean: 0.025990, var: 0.000229","mean: 0.127563, var: 0.001546","mean: 0.152722, var: 0.002617","mean: 0.189014, var: 0.000854","mean: 0.038232, var: 0.001126",2.87100029816123,0.11053233431718222,2.760467963844048,Moderate
ENSP00000508310,"mean: 0.317700, var: 0.002920","mean: 0.457959, var: 0.012426","mean: 0.527686, var: 0.002369","mean: 0.237878, var: 0.017071","mean: 0.171906, var: 0.005057","mean: 0.261816, var: 0.018854","mean: 0.009767, var: 0.000167","mean: 0.174536, var: 0.000455","mean: 0.211414, var: 0.005201","mean: 0.225720, var: 0.015703","mean: 0.082321, var: 0.003287",3.2743681202623636,0.37330479398969646,2.9010633262726673,Moderate
ENSP00000467104,"mean: 0.172632, var: 0.001192","mean: 0.327661, var: 0.016435","mean: 0.383643, var: 0.009607","mean: 0.700098, var: 0.008588","mean: 0.129004, var: 0.000488","mean: 0.320776, var: 0.013175","mean: 0.263513, var: 0.022059","mean: 0.034372, var: 0.000340","mean: 0.025507, var: 0.000145","mean: 0.134314, var: 0.007203","mean: 0.087799, var: 0.001704",2.959010863139123,0.35631608373442164,2.6026947794047013,Moderate
ENSP00000426331,"mean: 0.255249, var: 0.001157","mean: 0.192627, var: 0.001299","mean: 0.149536, var: 0.000732","mean: 0.132019, var: 0.005017","mean: 0.103381, var: 0.000667","mean: 0.946582, var: 0.000033","mean: 0.054224, var: 0.000961","mean: 0.090967, var: 0.000411","mean: 0.068152, var: 0.000228","mean: 0.129260, var: 0.000396","mean: 0.193420, var: 0.004974",2.6452349228066274,0.09480546005430943,2.550429462752318,Moderate
ENSP00000259254,"mean: 0.768652, var: 0.004224","mean: 0.225537, var: 0.000504","mean: 0.101648, var: 0.000333","mean: 0.312231, var: 0.006110","mean: 0.752246, var: 0.006235","mean: 0.108313, var: 0.001004","mean: 0.013805, var: 0.000067","mean: 0.201392, var: 0.002581","mean: 0.433643, var: 0.004820","mean: 0.304688, var: 0.003696","mean: 0.073169, var: 0.000576",2.8864975916421187,0.16605146767245146,2.7204461239696673,Moderate
ENSP00000409925,"mean: 0.147522, var: 0.002445","mean: 0.703418, var: 0.008359","mean: 0.352026, var: 0.009024","mean: 0.054800, var: 0.001208","mean: 0.150732, var: 0.000979","mean: 0.297900, var: 0.007368","mean: 0.053107, var: 0.001020","mean: 0.125000, var: 0.001717","mean: 0.081824, var: 0.001386","mean: 0.113306, var: 0.000390","mean: 0.107162, var: 0.008846",2.8091665245093655,0.22022299949109408,2.5889435250182715,Moderate
ENSP00000295834,"mean: 0.171735, var: 0.006980","mean: 0.836719, var: 0.002117","mean: 0.431982, var: 0.004543","mean: 0.286182, var: 0.010026","mean: 0.250061, var: 0.015214","mean: 0.192419, var: 0.005013","mean: 0.081378, var: 0.001242","mean: 0.176578, var: 0.008693","mean: 0.039243, var: 0.001022","mean: 0.082794, var: 0.002528","mean: 0.084632, var: 0.008025",2.8887550765215617,0.31901132435893215,2.5697437521626294,Moderate
ENSP00000497676,"mean: 0.160791, var: 0.001628","mean: 0.586670, var: 0.005737","mean: 0.462549, var: 0.004666","mean: 0.514600, var: 0.010134","mean: 0.164441, var: 0.001352","mean: 0.418604, var: 0.005862","mean: 0.047371, var: 0.002009","mean: 0.111719, var: 0.000604","mean: 0.108215, var: 0.002989","mean: 0.158374, var: 0.000794","mean: 0.158948, var: 0.004984",3.1807747127688457,0.21711665886519554,2.96365805390365,Moderate
ENSP00000469738,"mean: 0.157751, var: 0.000401","mean: 0.636816, var: 0.003112","mean: 0.629102, var: 0.003347","mean: 0.022733, var: 0.000351","mean: 0.092059, var: 0.000613","mean: 0.259180, var: 0.011837","mean: 0.020491, var: 0.000309","mean: 0.167603, var: 0.002109","mean: 0.121021, var: 0.004385","mean: 0.193237, var: 0.007694","mean: 0.207455, var: 0.019797",2.804379393117423,0.254422687474722,2.549956705642701,Moderate
ENSP00000431985,"mean: 0.155505, var: 0.000745","mean: 0.397461, var: 0.002038","mean: 0.603271, var: 0.006796","mean: 0.216968, var: 0.008174","mean: 0.103198, var: 0.000278","mean: 0.144092, var: 0.002703","mean: 0.188660, var: 0.007203","mean: 0.177100, var: 0.005105","mean: 0.143872, var: 0.001105","mean: 0.114343, var: 0.000402","mean: 0.127393, var: 0.008695",3.216674131322187,0.22386895890563493,2.9928051724165523,Moderate
ENSP00000471657,"mean: 0.069281, var: 0.000538","mean: 0.534424, var: 0.003150","mean: 0.558594, var: 0.006240","mean: 0.633496, var: 0.003270","mean: 0.065350, var: 0.000061","mean: 0.344092, var: 0.005504","mean: 0.146771, var: 0.012640","mean: 0.169287, var: 0.001946","mean: 0.083441, var: 0.002082","mean: 0.063428, var: 0.000153","mean: 0.158276, var: 0.006285",2.935897003746866,0.21527257703920127,2.7206244267076647,Moderate
ENSP00000429672,"mean: 0.131860, var: 0.000799","mean: 0.548486, var: 0.006130","mean: 0.431299, var: 0.005697","mean: 0.614160, var: 0.001923","mean: 0.122961, var: 0.000754","mean: 0.455664, var: 0.007456","mean: 0.133997, var: 0.003246","mean: 0.092517, var: 0.000759","mean: 0.062915, var: 0.000312","mean: 0.213647, var: 0.002597","mean: 0.054034, var: 0.002447",3.025537147170187,0.17708385320295839,2.8484532939672285,Moderate
ENSP00000487240,"mean: 0.114392, var: 0.000267","mean: 0.547656, var: 0.005707","mean: 0.664648, var: 0.000672","mean: 0.140698, var: 0.004001","mean: 0.109595, var: 0.000480","mean: 0.193970, var: 0.004430","mean: 0.053642, var: 0.001586","mean: 0.133667, var: 0.002061","mean: 0.159204, var: 0.000600","mean: 0.146716, var: 0.002770","mean: 0.134180, var: 0.011047",2.955192777163127,0.17986107935400977,2.775331697809117,Moderate
ENSP00000377351,"mean: 0.226514, var: 0.008887","mean: 0.798145, var: 0.003418","mean: 0.419043, var: 0.001741","mean: 0.268970, var: 0.007932","mean: 0.265747, var: 0.011949","mean: 0.269019, var: 0.003785","mean: 0.086465, var: 0.001933","mean: 0.346387, var: 0.009654","mean: 0.057175, var: 0.000924","mean: 0.183594, var: 0.005396","mean: 0.114371, var: 0.013192",3.2410840343421903,0.33342100093303884,2.9076630334091513,Moderate
ENSP00000461981,"mean: 0.139209, var: 0.000313","mean: 0.649316, var: 0.007787","mean: 0.525244, var: 0.003918","mean: 0.254004, var: 0.004649","mean: 0.104858, var: 0.000640","mean: 0.300342, var: 0.002563","mean: 0.077591, var: 0.002602","mean: 0.117383, var: 0.000697","mean: 0.122925, var: 0.001611","mean: 0.139551, var: 0.001357","mean: 0.173114, var: 0.011956",3.1248271149344906,0.19980768017732256,2.925019434757168,Moderate
ENSP00000430152,"mean: 0.407275, var: 0.002554","mean: 0.394092, var: 0.002065","mean: 0.513672, var: 0.002853","mean: 0.141782, var: 0.004383","mean: 0.205078, var: 0.001558","mean: 0.268774, var: 0.005597","mean: 0.007117, var: 0.000070","mean: 0.131213, var: 0.002652","mean: 0.490186, var: 0.020115","mean: 0.509082, var: 0.011718","mean: 0.028834, var: 0.001550",3.1271501714685255,0.26472809830859567,2.8624220731599297,Moderate
ENSP00000505173,"mean: 0.341846, var: 0.002661","mean: 0.751074, var: 0.006724","mean: 0.364990, var: 0.003884","mean: 0.073181, var: 0.001145","mean: 0.242773, var: 0.004499","mean: 0.191309, var: 0.002062","mean: 0.018103, var: 0.000291","mean: 0.164990, var: 0.003311","mean: 0.312866, var: 0.008808","mean: 0.381104, var: 0.001680","mean: 0.119492, var: 0.005846",3.1561953642723855,0.21954058958721986,2.9366547746851657,Moderate
ENSP00000494012,"mean: 0.141479, var: 0.001119","mean: 0.244604, var: 0.001324","mean: 0.728125, var: 0.022180","mean: 0.246338, var: 0.005090","mean: 0.077930, var: 0.000456","mean: 0.230029, var: 0.016243","mean: 0.113531, var: 0.014149","mean: 0.201916, var: 0.003730","mean: 0.102368, var: 0.000999","mean: 0.123578, var: 0.004446","mean: 0.129845, var: 0.025995",3.0609973161683803,0.40512768531924365,2.6558696308491365,Moderate
ENSP00000427277,"mean: 0.745508, var: 0.003090","mean: 0.214258, var: 0.000843","mean: 0.127795, var: 0.000311","mean: 0.290894, var: 0.013311","mean: 0.696875, var: 0.006157","mean: 0.172290, var: 0.003129","mean: 0.010515, var: 0.000097","mean: 0.237305, var: 0.002828","mean: 0.518652, var: 0.006684","mean: 0.448633, var: 0.007298","mean: 0.132996, var: 0.005328",3.083454861821487,0.2479880310624335,2.835466830759054,Moderate
ENSP00000411349,"mean: 0.162378, var: 0.000463","mean: 0.541357, var: 0.003634","mean: 0.446973, var: 0.005461","mean: 0.192358, var: 0.001520","mean: 0.124194, var: 0.001061","mean: 0.263135, var: 0.001895","mean: 0.051661, var: 0.001505","mean: 0.069434, var: 0.000182","mean: 0.271533, var: 0.016203","mean: 0.320215, var: 0.003895","mean: 0.129956, var: 0.010795",3.2368720014419488,0.23007221175343082,3.006799789688518,Moderate
ENSP00000397302,"mean: 0.232104, var: 0.001411","mean: 0.232764, var: 0.001730","mean: 0.241772, var: 0.003486","mean: 0.217090, var: 0.008730","mean: 0.089594, var: 0.000463","mean: 0.900977, var: 0.001573","mean: 0.062656, var: 0.001560","mean: 0.169250, var: 0.002566","mean: 0.073151, var: 0.000804","mean: 0.178662, var: 0.002178","mean: 0.324829, var: 0.029037",3.001733723291469,0.24231432533550812,2.759419397955961,Moderate
ENSP00000442703,"mean: 0.193652, var: 0.000240","mean: 0.184082, var: 0.000484","mean: 0.230127, var: 0.003460","mean: 0.139691, var: 0.004298","mean: 0.086359, var: 0.000671","mean: 0.724121, var: 0.003004","mean: 0.135327, var: 0.011511","mean: 0.116479, var: 0.000405","mean: 0.082153, var: 0.000220","mean: 0.052820, var: 0.000257","mean: 0.182874, var: 0.008435",2.8801964012254517,0.1698882646688881,2.7103081365565638,Moderate
ENSP00000467965,"mean: 0.182861, var: 0.001083","mean: 0.611523, var: 0.001654","mean: 0.675488, var: 0.001426","mean: 0.028056, var: 0.000294","mean: 0.121082, var: 0.000480","mean: 0.201733, var: 0.002877","mean: 0.005518, var: 0.000036","mean: 0.147620, var: 0.001243","mean: 0.151465, var: 0.001342","mean: 0.255090, var: 0.012510","mean: 0.111580, var: 0.008798",2.7454417685446013,0.16423480557624778,2.5812069629683534,Moderate
ENSP00000505534,"mean: 0.178271, var: 0.000627","mean: 0.660156, var: 0.006428","mean: 0.408838, var: 0.003581","mean: 0.166467, var: 0.004718","mean: 0.167310, var: 0.000702","mean: 0.231262, var: 0.010751","mean: 0.025713, var: 0.000554","mean: 0.160242, var: 0.003411","mean: 0.123730, var: 0.001313","mean: 0.273438, var: 0.001721","mean: 0.079398, var: 0.002336",3.085260982745729,0.19369216286783927,2.89156881987789,Moderate
ENSP00000417479,"mean: 0.314844, var: 0.009439","mean: 0.420020, var: 0.002202","mean: 0.375977, var: 0.005350","mean: 0.292334, var: 0.010191","mean: 0.303882, var: 0.004082","mean: 0.136169, var: 0.002770","mean: 0.008866, var: 0.000040","mean: 0.110742, var: 0.001960","mean: 0.453125, var: 0.014999","mean: 0.373560, var: 0.021891","mean: 0.009500, var: 0.000147",3.1453385468295942,0.3315548739878484,2.813783672841746,Moderate
ENSP00000498324,"mean: 0.181982, var: 0.001495","mean: 0.374316, var: 0.006104","mean: 0.475635, var: 0.005159","mean: 0.618652, var: 0.010002","mean: 0.068274, var: 0.001582","mean: 0.594629, var: 0.018485","mean: 0.042662, var: 0.001175","mean: 0.298047, var: 0.003545","mean: 0.095172, var: 0.002120","mean: 0.204980, var: 0.006623","mean: 0.398758, var: 0.063550",3.2314794007102083,0.44741282126562365,2.784066579444585,Moderate
ENSP00000493492,"mean: 0.115759, var: 0.000727","mean: 0.541943, var: 0.005601","mean: 0.559473, var: 0.001050","mean: 0.197461, var: 0.007615","mean: 0.058737, var: 0.000321","mean: 0.434912, var: 0.006811","mean: 0.048633, var: 0.001221","mean: 0.215540, var: 0.011184","mean: 0.232031, var: 0.001877","mean: 0.276111, var: 0.009709","mean: 0.104736, var: 0.010084",3.1638920614336543,0.2767873018357492,2.8871047595979054,Moderate
ENSP00000429192,"mean: 0.368628, var: 0.010716","mean: 0.395508, var: 0.001328","mean: 0.550293, var: 0.028446","mean: 0.093195, var: 0.006580","mean: 0.189209, var: 0.009278","mean: 0.326416, var: 0.001510","mean: 0.022784, var: 0.000120","mean: 0.235205, var: 0.014041","mean: 0.239087, var: 0.011013","mean: 0.184668, var: 0.015247","mean: 0.016022, var: 0.000656",3.111922201559093,0.42417862702184284,2.68774357453725,Moderate
ENSP00000399267,"mean: 0.330957, var: 0.001309","mean: 0.690723, var: 0.006896","mean: 0.289160, var: 0.005487","mean: 0.130396, var: 0.002359","mean: 0.294653, var: 0.004248","mean: 0.122107, var: 0.003695","mean: 0.038622, var: 0.000701","mean: 0.210425, var: 0.002068","mean: 0.171716, var: 0.002694","mean: 0.376880, var: 0.007027","mean: 0.033574, var: 0.000524",3.1007045206645403,0.20235142351554594,2.8983530971489944,Moderate
ENSP00000376096,"mean: 0.241553, var: 0.000985","mean: 0.239429, var: 0.000983","mean: 0.214185, var: 0.001721","mean: 0.605029, var: 0.006221","mean: 0.263818, var: 0.000183","mean: 0.111804, var: 0.001592","mean: 0.013779, var: 0.000200","mean: 0.472656, var: 0.010347","mean: 0.269775, var: 0.005496","mean: 0.175854, var: 0.004416","mean: 0.042099, var: 0.000515",3.12168567549871,0.17345396299805968,2.9482317125006503,Moderate
ENSP00000462796,"mean: 0.129541, var: 0.000417","mean: 0.692773, var: 0.006222","mean: 0.354199, var: 0.005417","mean: 0.181006, var: 0.002529","mean: 0.114795, var: 0.000845","mean: 0.144336, var: 0.001681","mean: 0.030410, var: 0.001017","mean: 0.108667, var: 0.002230","mean: 0.080701, var: 0.000724","mean: 0.153149, var: 0.001147","mean: 0.076147, var: 0.005297",2.7578758941885058,0.15634999636918337,2.6015258978193225,Moderate
ENSP00000453208,"mean: 0.148499, var: 0.001540","mean: 0.406641, var: 0.002591","mean: 0.646484, var: 0.000927","mean: 0.155676, var: 0.010438","mean: 0.093518, var: 0.001416","mean: 0.273236, var: 0.019832","mean: 0.022404, var: 0.000788","mean: 0.102759, var: 0.001240","mean: 0.093665, var: 0.000646","mean: 0.130981, var: 0.001617","mean: 0.176532, var: 0.013782",2.909890517613953,0.2546452729431957,2.6552452446707573,Moderate
ENSP00000451718,"mean: 0.310156, var: 0.013929","mean: 0.519385, var: 0.001257","mean: 0.581201, var: 0.010238","mean: 0.070087, var: 0.003025","mean: 0.279126, var: 0.007820","mean: 0.253369, var: 0.004045","mean: 0.008940, var: 0.000042","mean: 0.087573, var: 0.000310","mean: 0.262036, var: 0.009733","mean: 0.189050, var: 0.003622","mean: 0.054840, var: 0.002755",2.9895785126284746,0.2772206995943859,2.712357813034089,Moderate
ENSP00000372205,"mean: 0.147107, var: 0.002470","mean: 0.428711, var: 0.014113","mean: 0.376953, var: 0.003087","mean: 0.690039, var: 0.008656","mean: 0.194165, var: 0.002935","mean: 0.318018, var: 0.010546","mean: 0.198871, var: 0.006591","mean: 0.055951, var: 0.000605","mean: 0.032704, var: 0.000469","mean: 0.133099, var: 0.006226","mean: 0.025750, var: 0.000433",2.9084299774845395,0.27518468584632383,2.6332452916382154,Moderate
ENSP00000499538,"mean: 0.133789, var: 0.000345","mean: 0.551074, var: 0.003702","mean: 0.637988, var: 0.003100","mean: 0.052463, var: 0.001168","mean: 0.062268, var: 0.000157","mean: 0.274316, var: 0.003189","mean: 0.031502, var: 0.000590","mean: 0.136304, var: 0.001245","mean: 0.159924, var: 0.002325","mean: 0.151843, var: 0.000514","mean: 0.095801, var: 0.005643",2.7511843987414544,0.12889717228943345,2.6222872264520207,Moderate
ENSP00000475768,"mean: 0.124084, var: 0.002024","mean: 0.553613, var: 0.007305","mean: 0.648340, var: 0.000495","mean: 0.093562, var: 0.005973","mean: 0.119141, var: 0.001308","mean: 0.239429, var: 0.004678","mean: 0.017517, var: 0.000309","mean: 0.158850, var: 0.005989","mean: 0.179407, var: 0.001208","mean: 0.134399, var: 0.000527","mean: 0.052962, var: 0.001812",2.781308741175242,0.17330107660758254,2.6080076645676598,Moderate
